time,open,high,low,close,Fast_MA,Slow_MA,Signal,Crossover
2024-08-13 06:00:00,0.8657,0.86588,0.86554,0.86578,0.8659006000000001,0.86293475,0,0.0
2024-08-13 07:00:00,0.86578,0.86785,0.86578,0.86726,0.8658912000000001,0.8628754000000001,0,0.0
2024-08-13 08:00:00,0.86726,0.86758,0.86659,0.86681,0.8659071999999999,0.86282215,0,0.0
2024-08-13 09:00:00,0.86685,0.86773,0.86621,0.86742,0.8659196,0.8627678,0,0.0
2024-08-13 10:00:00,0.86746,0.86785,0.86637,0.86696,0.8659618,0.862714,0,0.0
2024-08-13 11:00:00,0.86697,0.86767,0.8662,0.86722,0.8659808,0.8626577499999999,0,0.0
2024-08-13 12:00:00,0.86726,0.86786,0.86704,0.86775,0.8659976,0.8626067999999999,0,0.0
2024-08-13 13:00:00,0.86775,0.86776,0.86675,0.86689,0.8660364,0.8625598499999999,0,0.0
2024-08-13 14:00:00,0.8669,0.86768,0.86639,0.86652,0.8660662000000001,0.8625069500000001,0,0.0
2024-08-13 15:00:00,0.86652,0.86793,0.86563,0.86656,0.8660888,0.8624542,0,0.0
2024-08-13 16:00:00,0.86657,0.86669,0.86416,0.86556,0.8661228000000001,0.8624018999999999,0,0.0
2024-08-13 17:00:00,0.86559,0.86609,0.86483,0.86538,0.8661466,0.8623428,0,0.0
2024-08-13 18:00:00,0.86537,0.86588,0.86506,0.86534,0.8661618,0.8622871999999999,0,0.0
2024-08-13 19:00:00,0.86534,0.86538,0.86462,0.86479,0.8661804000000001,0.8622297999999999,0,0.0
2024-08-13 20:00:00,0.86479,0.86553,0.86451,0.86534,0.8661832000000002,0.8621751999999999,0,0.0
2024-08-13 21:00:00,0.86534,0.86544,0.86372,0.8639,0.8662134,0.8621172500000001,0,0.0
2024-08-13 22:00:00,0.86392,0.86454,0.86363,0.86445,0.8662034,0.8620512499999999,0,0.0
2024-08-13 23:00:00,0.86445,0.86518,0.86442,0.86475,0.8661968,0.8619879,0,0.0
2024-08-14 00:00:00,0.8647,0.8648,0.86361,0.86408,0.866199,0.861931,0,0.0
2024-08-14 01:00:00,0.86408,0.86529,0.86408,0.86498,0.866191,0.8618741999999999,0,0.0
2024-08-14 02:00:00,0.86498,0.8652,0.86463,0.86505,0.8661896,0.8618295499999999,0,0.0
2024-08-14 03:00:00,0.86501,0.86544,0.86465,0.86539,0.866217,0.8617826000000001,0,0.0
2024-08-14 04:00:00,0.86539,0.8658,0.86474,0.8654,0.8662168,0.8617401499999999,0,0.0
2024-08-14 05:00:00,0.8654,0.8654,0.86369,0.86426,0.8662259999999999,0.8617,0,0.0
2024-08-14 06:00:00,0.86427,0.86524,0.86401,0.86498,0.8662116000000001,0.8616571500000001,0,0.0
2024-08-14 07:00:00,0.86498,0.86513,0.86452,0.86459,0.8662066,0.86161405,0,0.0
2024-08-14 08:00:00,0.86458,0.86518,0.86445,0.86507,0.8661918,0.8615726499999999,0,0.0
2024-08-14 09:00:00,0.86509,0.86543,0.86462,0.86469,0.8661677999999999,0.8615347,0,0.0
2024-08-14 10:00:00,0.86465,0.86499,0.86309,0.86349,0.8661286,0.8614925999999999,0,0.0
2024-08-14 11:00:00,0.86351,0.86399,0.86216,0.8624,0.8660496000000001,0.86144535,0,0.0
2024-08-14 12:00:00,0.8624,0.86311,0.86199,0.86249,0.8659486,0.86139495,0,0.0
2024-08-14 13:00:00,0.86249,0.86324,0.86249,0.86262,0.8658398000000002,0.8613441000000001,0,0.0
2024-08-14 14:00:00,0.86263,0.86338,0.86237,0.86296,0.8657232,0.8612932,0,0.0
2024-08-14 15:00:00,0.86295,0.866,0.86153,0.86506,0.8656218000000001,0.86124615,0,0.0
2024-08-14 16:00:00,0.86506,0.86563,0.86332,0.86421,0.8655566,0.86121235,0,0.0
2024-08-14 17:00:00,0.86423,0.86446,0.86188,0.86329,0.8654668000000001,0.8611774999999998,0,0.0
2024-08-14 18:00:00,0.86328,0.86406,0.86298,0.8638,0.865352,0.8611352999999999,0,0.0
2024-08-14 19:00:00,0.8638,0.86498,0.86352,0.86468,0.8652586,0.8610952999999999,0,0.0
2024-08-14 20:00:00,0.86468,0.86551,0.86466,0.86525,0.8651884,0.8610601000000001,0,0.0
2024-08-14 21:00:00,0.86525,0.86534,0.86485,0.86488,0.8651478,0.861035,0,0.0
2024-08-14 22:00:00,0.86488,0.86537,0.86466,0.86528,0.865111,0.8610076999999999,0,0.0
2024-08-14 23:00:00,0.86525,0.86534,0.86477,0.86508,0.8651124,0.860981,0,0.0
2024-08-15 00:00:00,0.86433,0.86526,0.86422,0.86506,0.8651095999999999,0.8609856,0,0.0
2024-08-15 01:00:00,0.86508,0.86525,0.86475,0.86516,0.865115,0.8609976,0,0.0
2024-08-15 02:00:00,0.86513,0.86542,0.86491,0.86497,0.8651168,0.86102795,0,0.0
2024-08-15 03:00:00,0.86498,0.86528,0.86477,0.86498,0.865116,0.8610503,0,0.0
2024-08-15 04:00:00,0.86498,0.86628,0.86494,0.86589,0.8651101999999998,0.8610759,0,0.0
2024-08-15 05:00:00,0.86589,0.86629,0.86566,0.86607,0.8651327999999999,0.8611068499999999,0,0.0
2024-08-15 06:00:00,0.86606,0.86618,0.86562,0.86585,0.8651294,0.86114275,0,0.0
2024-08-15 07:00:00,0.86585,0.86588,0.86506,0.86527,0.8651268000000001,0.86117665,0,0.0
2024-08-15 08:00:00,0.86526,0.86583,0.86512,0.86541,0.8651182,0.8612142,0,0.0
